RID,PCardID,TID,SStationID,AStationID,CarrigeID,SeatRow,SeatNo,SStatus
11451,410303201510200292,6273,1568,2117,4,3,F,0
11452,410304194606183670,32753,79,13,1,3,C,0
11453,410304194703164180,36784,1599,1599,4,4,E,1
11454,410304195311261197,30663,986,129,4,3,E,1
11455,410304195509260421,4143,1615,1659,1,4,C,2
11456,410304197107281093,7353,1597,1540,4,4,C,0
11457,410304197804184774,38786,3445,3594,1,2,F,0
11458,410304198402243772,31458,1597,59,1,4,E,2
11459,410304198910050897,16351,1624,1621,2,1,C,2
11460,410304199901194367,11407,79,13,1,2,F,0
11461,410304199902283695,16043,1534,1563,4,4,E,1
11462,410304199911284390,18230,1623,1763,4,1,F,0
11463,410305193406151537,39514,129,129,1,2,A,1
11464,41030519441211231X,17972,471,471,3,2,E,2
11465,410305197112113031,30149,1668,979,4,2,F,0
11466,410305198503084957,6820,2117,2127,1,1,E,1
11467,41030519890121485X,18393,1747,1668,4,4,B,0
11468,410306193704134168,21801,1533,3890,2,3,F,0
11469,410306193806233351,33742,2034,76,2,4,F,1
11470,410306195205281138,36143,1259,1487,3,1,A,2
11471,410306195306072837,4438,2020,34,1,2,A,0
11472,41030619540604063X,4837,2048,2034,1,1,F,2
11473,410306195505294555,3752,58,59,1,1,C,2
11474,410306197505232978,9556,1595,1615,3,3,B,0
11475,410311193209253718,4143,1661,1543,4,3,C,1
11476,410311200504050254,7633,3365,3365,3,2,E,2
11477,410311201403101125,34943,458,401,2,4,B,2
11478,410322193512244610,10145,1613,1593,1,2,A,0
11479,410322193910263892,16665,1638,1631,3,2,E,1
11480,410322195208303881,2511,1555,1556,3,1,F,0
11481,410322195605152247,13120,1615,1617,2,3,C,0
11482,410322197406142790,12483,1615,1659,2,4,F,1
11483,410322197705073115,11426,13,1,1,1,F,2
11484,410322199912102408,4420,2066,2020,4,1,F,0
11485,410322200005231957,14983,1574,1661,2,4,B,2
11486,410322201203291517,20757,185,196,3,1,E,1
11487,410322201306174831,24025,1739,552,3,3,F,0
11488,410323195212093430,26162,1072,1151,1,2,E,0
11489,410323195501171191,17854,384,471,3,4,E,1
11490,41032319580220011X,36576,403,1599,1,3,A,2
11491,410323196604284919,2589,1555,1556,1,3,A,1
11492,410323196609260510,14202,1615,1577,4,4,E,0
11493,410323198906044098,19876,1925,1259,2,4,B,0
11494,410323199404022133,12713,1577,1615,1,4,E,1
11495,410323201705034461,26332,404,404,4,2,F,0
11496,410323201706031596,27100,471,1668,4,4,B,2
11497,41032419430823202X,3787,3860,3910,2,3,C,1
11498,410324194603023079,18882,1619,1668,3,3,B,2
11499,410324194806152137,19375,404,404,1,3,C,1
11500,410324194908252438,33912,3876,2033,4,4,E,0
11501,410324195406043593,17723,1597,457,3,2,F,0
11502,410324195411203512,39691,470,470,3,1,C,1
11503,41032419771111465X,35179,3886,3877,1,2,B,0
11504,410324199405182637,10126,1615,1593,3,2,C,1
11505,410324199410173460,14470,1615,1617,1,3,F,0
11506,410324200609252065,25649,447,1750,2,2,C,0
11507,410325193109053864,21152,3365,3365,4,1,E,2
11508,410325193212240836,40106,1599,1644,3,4,A,2
11509,410325196301303628,4478,2006,2034,1,1,C,1
11510,410325196405211701,29470,1645,1072,2,2,A,0
11511,410325196409114677,38419,4,6,3,4,B,0
11512,410325197109012980,22055,2117,2098,2,2,A,0
11513,410325197608140127,105,1612,1607,2,3,E,1
11514,410325198607104161,40578,1562,3889,2,1,F,1
11515,410325199008130098,39395,458,401,4,4,B,2
11516,410325201404090710,14282,1574,1661,1,4,F,1
11517,410326193904272595,24211,1619,546,2,4,F,2
11518,41032619400322059X,8533,34,1561,3,2,F,2
11519,410326194310273691,4248,1925,1263,1,4,A,0
11520,410326194311203169,4369,2048,2006,1,1,E,1
11521,41032619431122359X,9616,1621,1595,2,1,E,2
11522,410326199111082537,22922,1597,24,1,2,E,0
11523,410326200202062561,12522,1615,1659,4,4,B,2
11524,41032620170819091X,26961,1597,457,3,2,E,2
11525,410327193808170392,18562,1763,1681,2,2,F,2
11526,410327194603044565,20666,634,1704,1,1,B,2
11527,410327195001280434,13750,1543,1661,2,2,E,1
11528,410327195907010772,26133,1645,1134,1,4,C,0
11529,410327197711303361,33999,1597,1668,4,3,E,0
11530,410327198908313111,36068,1897,1527,2,4,B,2
11531,41032719910514286X,6625,2127,221,4,1,B,2
11532,410327199904022194,36640,403,1615,3,3,C,0
11533,410327200507050699,5611,2020,2020,4,2,E,0
11534,410327200812263500,38249,1572,1571,1,1,F,1
11535,410327201004280294,2797,1557,1555,2,3,E,1
11536,410327201201082748,2814,1609,1555,3,4,E,0
11537,410328194303153889,37221,1562,1568,1,4,E,1
11538,410328196201010456,17932,457,384,1,3,E,2
11539,410328196903090921,34963,383,472,3,2,B,0
11540,41032919350128198X,37025,403,403,3,3,C,0
11541,41032919450810303X,9081,34,2020,3,2,A,0
11542,410329194907190804,26429,1597,1597,1,2,A,2
11543,410329197102081460,37426,1585,1652,3,4,F,2
11544,410329197607100292,31868,1582,1579,4,3,A,1
11545,410329198306054557,1558,1654,1646,4,2,F,1
11546,410329201302234352,24187,600,600,1,3,E,0
11547,410381193109290297,11385,63,13,2,2,E,0
11548,410381194807211845,18047,384,471,3,2,B,1
11549,410381195705022212,37566,129,129,4,4,B,2
11550,410381196604284939,39053,925,1168,2,1,A,0
11551,410381197808172618,18508,1750,1684,1,2,A,0
11552,410381199906023850,20889,189,192,3,4,B,2
11553,410402196601204913,1706,1646,1646,3,3,E,0
11554,410402196702043653,32311,1590,1632,4,1,A,1
11555,410402197204091059,23978,576,1597,4,4,C,1
11556,410402197409102567,3345,1556,1556,2,3,B,0
11557,410402197508290698,17690,457,404,2,3,B,2
11558,410402197904091746,6059,1563,2121,3,2,A,2
11559,410402198005101351,6962,426,440,3,1,F,2
11560,410402198810243694,24164,576,572,4,1,B,0
11561,410402199206011680,10664,1631,1578,1,3,F,0
11562,410402200311292096,21086,1597,2035,4,1,E,1
11563,410402200506024155,17163,1597,384,1,1,B,2
11564,410403193310144845,18379,404,404,1,3,E,0
11565,410403194712150855,27131,1597,1668,1,2,E,2
11566,41040319520928376X,27634,1597,1597,2,2,B,0
11567,410403195807174459,33805,2010,2006,4,1,A,1
11568,410403195904224630,26686,404,1668,4,2,B,0
11569,410403196209164802,14350,1651,1577,3,2,A,2
11570,41040319680423238X,21083,2020,2035,3,1,C,1
11571,410403197504043100,8610,2020,3365,1,3,A,0
11572,41040319830521109X,39170,1150,1034,3,1,C,1
11573,410403198707070787,11783,1574,1661,3,3,A,1
11574,410403200211031637,15006,1661,1543,1,1,F,2
11575,410403200503054785,9371,3365,2020,3,3,E,1
11576,41040320080904052X,27175,1668,404,2,3,B,1
11577,410404193408201808,33772,63,82,1,2,F,1
11578,410404194005150780,26983,1681,384,4,1,F,0
11579,410404194910033461,36294,161,1578,2,1,F,1
11580,410404196106241779,16315,1596,1624,2,1,F,0
11581,410404196109102782,38414,2060,2043,1,2,E,1
11582,410404196402100794,3957,1539,1542,3,1,A,0
11583,410404197007062446,23176,1704,1151,2,3,C,2
11584,410404198207290181,8494,3365,2020,1,4,A,1
11585,410404198310160238,26059,1151,1169,3,3,E,1
11586,410404198609184234,26605,1134,1668,1,3,C,1
11587,410404198909070394,4421,3365,34,1,4,E,1
11588,410404199402021395,28215,404,404,4,3,C,1
11589,410404200010101834,33006,2020,76,2,2,A,2
11590,410404200408221510,15382,3997,3997,4,3,B,2
11591,410404200705152689,5008,1552,2020,3,3,B,2
11592,41040420120808160X,10449,1615,1648,4,3,F,2
11593,410404201708133090,6921,222,221,3,2,B,0
11594,410411193009134226,14792,1651,1592,3,2,E,1
11595,410411197110093199,37064,1344,1344,2,1,E,1
11596,410411197511222588,16803,13,1,3,1,B,0
11597,410411197806253971,12792,1574,1661,4,3,F,1
11598,410411198008211552,28315,1146,1151,4,1,F,2
11599,41041119900430051X,22417,1597,838,3,3,E,1
11600,410411200308191178,10391,1634,1634,1,1,F,0
11601,410411200812022496,19091,402,404,1,1,E,1
11602,410421194511242190,24298,1750,1668,2,3,F,1
11603,410421197306102117,17402,471,471,3,2,A,1
11604,410421197902230609,33072,2046,76,2,1,F,0
11605,410421198609272943,25549,457,404,1,2,C,1
11606,41042119880614262X,17306,1668,404,2,4,E,2
11607,410421199508071100,11315,1638,1634,2,3,A,2
11608,410421200307272497,21128,1615,34,4,2,F,0
11609,410421201203130210,33115,2068,76,2,1,E,1
11610,410422194103012704,21449,34,2020,3,2,E,2
11611,410422194301244573,16353,1625,1624,1,2,A,1
11612,410422194410304600,21251,2035,3365,2,4,E,2
11613,410422194902073685,20592,635,1750,1,1,F,1
11614,410422195407030770,32951,76,13,4,3,A,2
11615,410422198305124614,13287,1661,1661,3,2,B,2
11616,410422200304014616,3166,1556,1556,3,3,F,0
11617,410422200403302779,32367,1579,1579,4,1,E,2
11618,410422201302030019,1481,1615,1646,3,3,C,2
11619,410423194405254334,31831,1615,1636,1,1,A,2
11620,410423196803043152,38920,1038,1150,4,2,F,0
11621,410423198105262568,32399,1579,1579,3,2,F,2
11622,410423198706091346,36234,3240,3222,2,1,E,0
11623,410423199407130274,12866,1615,1592,1,3,E,0
11624,410423200502102242,37524,1150,925,3,2,C,0
11625,410423200702122395,39385,401,470,4,4,C,2
11626,410423201206204628,34464,2066,76,2,4,E,2
11627,410423201708243096,21658,58,1597,1,3,B,1
11628,410425193101272873,12030,1599,1592,2,2,A,2
11629,410425193502094123,12800,1542,1542,1,3,E,2
11630,410425193612244479,34511,3389,13,1,4,E,1
11631,410425195007141083,16310,1599,1613,2,4,B,1
11632,410425195107082543,6261,2120,2112,4,1,F,2
11633,410425196309222625,28130,1597,1597,3,4,A,1
11634,410425196508082784,19385,1684,1681,1,1,E,1
11635,410425197603061273,34570,1,1,1,4,E,1
11636,410425198004074456,34397,1134,1146,4,1,E,0
11637,410425198309220039,20182,1619,1720,4,3,A,0
11638,410425198702181099,25501,1597,404,2,1,E,1
11639,410425198707271536,15216,1597,1615,1,1,B,1
11640,410425200405014147,16075,1563,1567,2,2,B,1
11641,410425200704271776,16326,1646,1593,2,1,B,0
11642,410425200907234895,19519,1597,1763,2,4,E,1
11643,410425201504072371,40273,1126,925,2,3,E,1
11644,410481193308272126,30307,1134,926,3,1,F,1
11645,410481193405173437,30013,1169,1151,4,4,C,0
11646,410481194706230938,25134,1668,1668,2,4,C,2
11647,410481194809122825,8786,2035,3365,2,2,B,0
11648,410481195110262212,18657,404,404,4,1,E,0
11649,410481196108150523,21717,1151,1151,1,2,B,1
11650,410482195904144871,13245,1651,1577,1,1,E,2
11651,410482197912222701,40598,1599,1150,4,3,C,1
11652,410482198008200963,2739,1555,1556,3,4,C,2
11653,410482199903091518,31741,1615,1584,3,1,A,0
11654,41048220041119070X,31270,3871,3860,3,1,C,0
11655,410482200512101788,14480,1661,1661,2,2,B,2
11656,41048220140209442X,7316,1592,1539,2,2,C,2
11657,410502193204203513,9720,1653,1646,3,4,C,0
11658,410502195503103570,326,1595,1620,4,2,A,1
11659,410502196708243627,14287,1651,1574,1,4,B,2
11660,410502197109270951,33929,3920,2006,1,2,E,0
11661,410502197405170955,13251,1577,1574,2,2,E,0
11662,41050219850423017X,26241,1709,75,2,2,F,1
11663,410502199009102837,38492,32,2043,1,1,A,1
11664,410502199405064449,23088,129,1668,3,4,A,2
11665,410502199411162344,18035,463,384,4,4,B,2
11666,410502201511093702,12369,1574,1661,1,4,A,2
11667,410503193712113318,33567,79,76,2,3,C,2
11668,41050319830623415X,10327,1621,1611,3,1,A,0
11669,410503198805131577,2275,1555,1556,4,1,A,1
11670,410503199405033139,1123,1608,1654,4,1,E,1
11671,41050320010428436X,39328,1618,401,1,3,C,2
11672,410503201603303531,15345,1540,3978,2,2,C,0
11673,410505193808310773,15545,1540,3978,1,2,C,2
11674,410505194103313389,21275,2035,3365,3,4,F,2
11675,410505195211224468,30848,129,129,2,2,B,1
11676,410505198909170602,6006,2113,2125,2,1,B,0
11677,410505199601250942,33568,3365,76,1,4,F,1
11678,410505199901180819,30547,1619,1763,4,3,E,0
11679,410505200304183531,12175,1661,1661,2,1,B,0
11680,410505200309260495,39501,1721,979,1,3,B,2
11681,410505200708283950,1249,1646,1646,2,3,B,1
11682,410506193912190069,24899,404,1684,1,1,B,2
11683,410506194407220313,27199,1597,1668,3,4,E,2
11684,410506195002163239,18775,1684,1681,2,1,B,2
11685,410506195403222201,10354,1612,1599,4,4,B,0
11686,410506196311074058,37772,685,663,4,4,E,0
11687,410506196407291954,12856,1574,1661,2,4,C,1
11688,410506196505174954,10527,1634,1634,4,4,F,1
11689,410506197407111778,2682,1597,1536,2,2,A,2
11690,410506197804041611,40039,3889,3911,2,3,C,1
11691,41050619930205389X,7217,1540,3934,3,3,B,2
11692,410506199501270483,5725,1615,2067,1,3,A,1
11693,410522193311092877,30535,1597,1681,1,4,E,1
11694,41052219351228287X,7967,34,1615,1,3,B,0
11695,410522195002103009,35911,1599,1717,4,3,F,1
11696,410522195711302991,21229,2069,2047,1,2,B,1
11697,410522197203311137,10644,1615,1631,2,1,E,2
11698,410522199205311113,3053,1556,1556,4,4,A,2
11699,410522199611252489,17541,1668,1687,2,1,B,2
11700,410522200204293158,39440,963,2099,3,2,E,2
11701,410522201211244551,22694,3634,3634,3,3,F,1
11702,410523195501200096,14773,1577,1574,4,4,C,2
11703,410523195508103918,30261,471,471,4,2,C,0
11704,410523195901201012,15309,3934,3997,4,1,F,2
11705,410523197606241782,26731,1668,1597,2,4,F,1
11706,410523198112202446,6279,3934,2117,2,3,E,1
11707,410523201407114122,39262,1571,1573,2,4,C,0
11708,410526193603263469,25900,457,404,2,4,C,1
11709,41052619400504333X,24251,600,600,2,3,A,2
11710,410526195511153587,29636,979,129,2,2,F,1
11711,410526196503171894,12817,1574,1539,2,1,E,1
11712,410526196603064789,21237,2069,2035,3,3,F,0
11713,410526197001104573,25621,1597,1134,3,3,C,0
11714,410526199707030683,30510,1681,457,2,1,C,1
11715,410526199906273530,20455,761,721,3,3,E,2
11716,410527193512071679,19308,404,404,3,4,F,1
11717,410527196002220527,21126,1615,34,1,2,F,1
11718,410527196211182758,5360,2046,3365,3,4,C,2
11719,410527196402254267,29976,979,986,1,2,C,1
11720,410527196407223216,30697,1134,1127,1,1,A,2
11721,410527196704191169,30645,1574,1142,2,1,A,2
11722,410527198412194375,9055,2035,2035,3,1,F,1
11723,410527198507230551,31700,1579,1579,4,1,A,2
11724,410527200307011776,26117,1597,1668,1,2,F,0
11725,41052720050828122X,7586,3365,3365,4,4,E,0
11726,410581194604221972,38631,1560,413,4,2,C,2
11727,410581195504190114,12603,1615,1659,2,3,C,2
11728,41058119590401315X,22636,1072,837,2,2,F,0
11729,410581195908292897,21066,34,2020,4,4,E,0
11730,410581196407224372,26073,1072,1134,3,1,C,1
11731,41058119660124019X,791,1611,1605,4,3,B,0
11732,41058119790904435X,34093,3260,3245,1,1,C,0
11733,410581198904181894,11831,1592,1574,2,2,F,0
11734,410602194512070572,23801,1619,1739,3,2,E,0
11735,410602195103234913,16624,401,382,1,4,C,0
11736,410602197209281805,22023,2103,2091,2,2,B,0
11737,410602197710272777,30970,979,835,4,2,E,2
11738,410602201202204750,33623,13,1,4,1,A,2
11739,410602201307183730,38678,2090,2099,2,3,F,1
11740,410603196808040423,18773,1681,402,3,3,A,0
11741,410603197007074214,20220,664,3829,2,2,A,2
11742,410603197806021792,24443,1597,1169,4,1,E,2
11743,410603199110053891,27027,404,384,3,4,F,2
11744,410603199712050786,31684,1579,1579,1,1,B,1
11745,410603200205194457,3204,1535,1556,1,1,E,2
11746,410603200610021170,38941,1014,1150,3,2,C,1
11747,41061119370209282X,4060,1542,3978,3,3,A,1
11748,410611193710154648,3535,56,3864,3,4,F,1
11749,410611194611304385,13647,1661,1661,4,1,A,2
11750,41061119471201431X,23216,664,1597,4,1,F,0
11751,410611195205300754,32223,1615,1636,4,3,B,0
11752,410611195702152174,34539,1,1,4,2,F,0
11753,410611195910282459,3015,1556,1556,1,3,B,1
11754,410611196409223556,33819,3365,2006,3,3,E,2
11755,410611196503070656,27237,404,1668,4,2,E,0
11756,410611198608183808,17796,384,471,2,4,C,2
11757,410611200105312751,27266,404,1668,2,1,C,1
11758,410611200706251042,26993,471,471,4,2,E,1
11759,410611200901273036,29739,129,129,1,2,C,0
11760,410611201606244552,28327,1597,1072,4,4,F,1
11761,410621193004201390,27406,1597,1597,3,3,E,2
11762,410621193309121850,29805,1151,979,3,1,C,1
11763,410621193905112563,7517,1615,1615,4,4,E,2
11764,410621194209104038,4840,2006,2034,3,2,E,1
11765,41062119421024154X,8297,1552,59,1,2,B,1
11766,410621196904201154,14982,1539,1542,1,1,F,2
11767,410621197308230586,30125,546,979,4,3,F,2
11768,410621197607084291,26604,384,471,2,4,E,0
11769,410621197909183623,8971,2069,2007,2,2,B,1
11770,410621198304030186,40216,118,1034,2,4,A,1
11771,410621198709121799,37934,1589,458,1,1,A,2
11772,410621199810312076,32957,3363,2046,3,1,A,0
11773,410621200203123244,8929,34,2033,2,3,A,2
11774,410621201007180537,24387,1169,1668,3,3,E,1
11775,410621201104131331,22188,2141,2111,3,3,B,2
11776,410621201106271063,7187,1567,85,4,2,C,2
11777,410622194302144436,9405,2020,3365,3,2,C,1
11778,410622194811204310,7520,34,1615,2,2,F,0
11779,410622196810224239,16267,1561,1561,1,3,F,0
11780,410622198505083117,11376,13,1,2,4,E,1
11781,410702193307143817,13384,1661,1661,4,4,F,2
11782,410702194111302358,36607,403,1615,3,3,F,1
11783,410702194306042656,17638,404,384,2,1,F,1
11784,410702198110224640,38925,1038,1126,4,2,E,0
11785,410702199708160463,17316,1619,1687,4,4,B,0
11786,410702200212033773,7444,1597,34,2,2,E,1
11787,410702200501073456,2228,1555,1556,3,2,A,2
11788,410703193712090815,29846,1615,979,1,4,F,0
11789,410703193909274714,18425,1597,1747,4,2,F,0
11790,410703194405064056,10825,1638,1634,4,2,B,2
11791,410703194606153426,17412,1597,404,2,1,C,2
11792,410703195512192891,7125,1615,56,2,1,A,0
11793,410703196612024670,38770,1599,1637,2,2,A,1
11794,410703197303102975,773,1621,1621,1,4,E,0
11795,410703197303242097,28002,1668,1597,1,3,F,1
11796,410703198605144817,37996,2085,409,4,4,E,2
11797,410703198810041171,8819,2035,3365,4,4,F,1
11798,410703198911074773,6868,1597,2114,4,2,E,0
11799,410703199710273922,22060,1568,2113,2,3,E,1
11800,410703200610142760,28841,1597,1597,2,4,E,2
11801,410704193305222178,6663,223,217,2,3,F,1
11802,410704193308224339,16163,1599,1599,1,1,E,0
11803,410704197904064798,31085,1597,1151,4,4,F,1
11804,410704198304014468,31980,1593,1638,2,3,F,1
11805,410704198802172987,33185,2020,65,2,4,F,1
11806,410704200202244967,10485,1615,1589,4,3,C,1
11807,410711194803292927,31352,3365,3365,4,4,A,1
11808,410711195212020326,39312,1571,1573,2,2,B,1
11809,410711195408071635,15200,3934,3979,3,4,B,2
11810,410711195508300765,7717,3365,34,4,1,E,2
11811,410711195709190988,29133,1151,1597,2,4,B,1
11812,410711195908104704,29558,1039,1035,3,4,C,2
11813,410711198207062875,3192,1556,1556,4,2,C,1
11814,410711198306240569,15527,1661,3934,1,2,C,2
11815,410711198401113728,27301,404,404,2,1,F,0
11816,410711198607243931,13220,1617,1577,4,1,F,2
11817,41072119310616117X,20961,3365,3365,1,3,E,2
11818,41072119360409271X,35777,1648,2099,1,4,F,1
11819,410721197001151678,11615,63,79,3,1,A,2
11820,410721197808182096,12054,1599,1574,4,4,C,0
11821,410721197808281852,296,1621,1621,1,3,F,1
11822,410721198911244413,27906,404,404,3,2,B,2
11823,410721199109093798,24039,552,555,3,2,A,2
11824,410721200206252987,19652,1750,1684,1,1,A,0
11825,410721200607073998,22170,1597,1134,2,2,A,2
11826,410721201007184066,10889,1615,1648,2,3,A,2
11827,410721201111010293,29270,1151,1597,1,3,F,0
11828,410721201507224191,16263,1552,1561,4,1,E,0
11829,410724193704220159,14169,1651,1577,2,4,E,1
11830,410724197106074073,18331,1681,457,2,2,A,0
11831,410724197201114811,7756,3365,3365,4,1,C,2
11832,410724197711280465,25353,1561,1552,1,3,E,1
11833,410724198107290733,744,1621,1621,4,2,C,1
11834,410724198212220833,4555,1615,2033,3,1,F,0
11835,410724198608202551,40054,129,129,4,4,F,0
11836,410724198901100933,30597,1134,979,4,2,C,0
11837,410724199006193058,37086,2387,1524,2,1,F,2
11838,410724199109222974,22605,1015,979,2,2,A,1
11839,410724200507063871,39498,1703,1150,1,3,A,1
11840,41072420050902071X,13643,1533,1615,3,3,E,1
11841,410724200901152995,20642,1709,1668,1,1,A,0
11842,410724201008171338,14230,1577,1574,3,2,C,0
11843,410724201101033116,36374,3554,221,2,1,B,0
11844,410724201303074506,23739,1597,1597,1,3,F,1
